j_i   		ka_i   		kc_i   		j_f   		ka_f   		kc_f   		H2_i(j)   		H2_f(j)   			sigmaU(Ang^2)   		sigmaE(Ang^2)   		E_i_H2O         		E_i_H2          		E_f_H2O         		E_f_H2          
13		1		13		13		5		9		3		1			7.548443116000E-04		3.852980154000E-03		1.815824000000E+03		7.302360000000E+02		2.632286000000E+03		1.217060000000E+02
13		1		13		14		0		14		3		1			4.397342504000E-04		6.027053616000E+00		1.815824000000E+03		7.302360000000E+02		2.085484000000E+03		1.217060000000E+02
13		1		13		14		0		14		3		3			1.294125537000E+00		3.982879595000E-01		1.815824000000E+03		7.302360000000E+02		2.085484000000E+03		7.302360000000E+02
13		1		13		14		1		13		3		1			1.929386821000E+00		5.483298426000E-01		1.815824000000E+03		7.302360000000E+02		2.347260000000E+03		1.217060000000E+02
13		1		13		14		2		12		3		1			1.131082764000E-01		4.343014262000E-01		1.815824000000E+03		7.302360000000E+02		2.582789000000E+03		1.217060000000E+02
13		1		13		15		1		15		3		1			5.130381299000E+00		2.465447217000E+00		1.815824000000E+03		7.302360000000E+02		2.373699000000E+03		1.217060000000E+02
13		1		13		15		2		14		3		1			4.027673129000E-02		2.317364600000E-01		1.815824000000E+03		7.302360000000E+02		2.655302000000E+03		1.217060000000E+02
13		1		13		16		0		16		3		1			1.623217789000E-01		1.056389972000E+00		1.815824000000E+03		7.302360000000E+02		2.680468000000E+03		1.217060000000E+02
13		2		12		0		0		0		3		7			2.419674772000E-09		2.990527819000E-10		2.057783000000E+03		7.302360000000E+02		0.000000000000E+00		3.407768000000E+03
13		2		12		1		1		1		3		7			8.306443158000E-09		9.512102189000E-10		2.057783000000E+03		7.302360000000E+02		3.715800000000E+01		3.407768000000E+03
13		2		12		2		0		2		3		7			6.338488845000E-08		6.799382381000E-09		2.057783000000E+03		7.302360000000E+02		7.013300000000E+01		3.407768000000E+03
13		2		12		2		1		1		3		7			9.837054386000E-08		1.005409892000E-08		2.057783000000E+03		7.302360000000E+02		9.524500000000E+01		3.407768000000E+03
13		2		12		2		2		0		3		7			4.603600532000E-08		4.355749520000E-09		2.057783000000E+03		7.302360000000E+02		1.365880000000E+02		3.407768000000E+03
13		2		12		3		1		3		3		7			2.144348763000E-07		2.007733259000E-08		2.057783000000E+03		7.302360000000E+02		1.423310000000E+02		3.407768000000E+03
13		2		12		6		5		1		3		5			1.540049778000E-04		2.259910337000E-04		2.057783000000E+03		7.302360000000E+02		9.038000000000E+02		1.825590000000E+03
13		2		12		6		6		0		3		5			2.540242834000E-06		1.415571806000E-06		2.057783000000E+03		7.302360000000E+02		1.076531000000E+03		1.825590000000E+03
13		2		12		7		4		4		3		5			1.504747972000E-03		1.780942601000E-03		2.057783000000E+03		7.302360000000E+02		9.352780000000E+02		1.825590000000E+03
13		2		12		7		5		3		3		5			1.034149490000E-04		5.804257423000E-05		2.057783000000E+03		7.302360000000E+02		1.074924000000E+03		1.825590000000E+03
13		2		12		7		6		2		3		5			1.170798736000E-05		3.434820362000E-06		2.057783000000E+03		7.302360000000E+02		1.246767000000E+03		1.825590000000E+03
13		2		12		7		7		1		3		5			4.901363657000E-07		8.136590548000E-08		2.057783000000E+03		7.302360000000E+02		1.451092000000E+03		1.825590000000E+03
13		2		12		8		1		7		3		5			4.755028250000E-01		7.908840978000E-01		2.057783000000E+03		7.302360000000E+02		8.869600000000E+02		1.825590000000E+03
13		2		12		8		2		6		3		5			2.824308282000E-02		2.406735999000E-02		2.057783000000E+03		7.302360000000E+02		9.904120000000E+02		1.825590000000E+03
13		2		12		8		3		5		3		5			6.641284059000E-03		4.003727273000E-03		2.057783000000E+03		7.302360000000E+02		1.059175000000E+03		1.825590000000E+03
13		2		12		8		4		4		3		5			2.123912023000E-03		9.023771060000E-04		2.057783000000E+03		7.302360000000E+02		1.141911000000E+03		1.825590000000E+03
13		2		12		8		5		3		3		5			3.471251621000E-04		9.396058340000E-05		2.057783000000E+03		7.302360000000E+02		1.272246000000E+03		1.825590000000E+03
13		2		12		8		6		2		3		5			2.252260039000E-05		3.821838815000E-06		2.057783000000E+03		7.302360000000E+02		1.442095000000E+03		1.825590000000E+03
13		2		12		8		8		0		3		3			1.526375383000E-07		6.762386646000E-07		2.057783000000E+03		7.302360000000E+02		1.881415000000E+03		7.302360000000E+02
13		2		12		9		1		9		3		5			1.792857343000E-01		2.305493582000E-01		2.057783000000E+03		7.302360000000E+02		9.227280000000E+02		1.825590000000E+03
13		2		12		9		2		8		3		5			1.819524836000E-01		9.745093517000E-02		2.057783000000E+03		7.302360000000E+02		1.085548000000E+03		1.825590000000E+03
13		2		12		9		3		7		3		5			2.843625015000E-02		8.961705000000E-03		2.057783000000E+03		7.302360000000E+02		1.224951000000E+03		1.825590000000E+03
13		2		12		9		4		6		3		5			7.977015998000E-03		1.704627256000E-03		2.057783000000E+03		7.302360000000E+02		1.353279000000E+03		1.825590000000E+03
13		2		12		9		5		5		3		5			6.096687840000E-04		9.153307385000E-05		2.057783000000E+03		7.302360000000E+02		1.493585000000E+03		1.825590000000E+03
13		2		12		9		7		3		3		3			8.327642845000E-06		4.585315270000E-05		2.057783000000E+03		7.302360000000E+02		1.864974000000E+03		7.302360000000E+02
13		2		12		9		8		2		3		1			9.632259214000E-05		2.051268581000E-04		2.057783000000E+03		7.302360000000E+02		2.100067000000E+03		1.217060000000E+02
13		2		12		9		8		2		3		3			9.427030965000E-07		7.437338412000E-07		2.057783000000E+03		7.302360000000E+02		2.100067000000E+03		7.302360000000E+02
13		2		12		9		9		1		3		1			1.069424559000E-08		7.010808925000E-09		2.057783000000E+03		7.302360000000E+02		2.367500000000E+03		1.217060000000E+02
13		2		12		9		9		1		3		3			4.009912208000E-08		1.085747851000E-08		2.057783000000E+03		7.302360000000E+02		2.367500000000E+03		7.302360000000E+02
13		2		12		10		0		10		3		5			3.103231641000E-01		1.448903093000E-01		2.057783000000E+03		7.302360000000E+02		1.118159000000E+03		1.825590000000E+03
13		2		12		10		1		9		3		5			3.450932331000E+00		8.580533930000E-01		2.057783000000E+03		7.302360000000E+02		1.300259000000E+03		1.825590000000E+03
13		2		12		10		2		8		3		5			6.751223221000E-02		1.119832649000E-02		2.057783000000E+03		7.302360000000E+02		1.451429000000E+03		1.825590000000E+03
13		2		12		10		5		5		3		3			8.302559579000E-04		1.358427736000E-01		2.057783000000E+03		7.302360000000E+02		1.748051000000E+03		7.302360000000E+02
13		2		12		10		6		4		3		3			2.831116811000E-04		9.067171406000E-04		2.057783000000E+03		7.302360000000E+02		1.909534000000E+03		7.302360000000E+02
13		2		12		10		7		3		3		1			1.705869979000E-03		3.956678687000E-03		2.057783000000E+03		7.302360000000E+02		2.109692000000E+03		1.217060000000E+02
13		2		12		10		7		3		3		3			3.635054752000E-05		2.727280452000E-05		2.057783000000E+03		7.302360000000E+02		2.109692000000E+03		7.302360000000E+02
13		2		12		10		8		2		3		1			1.313947850000E-06		1.195776943000E-06		2.057783000000E+03		7.302360000000E+02		2.343673000000E+03		1.217060000000E+02
13		2		12		10		8		2		3		3			2.161661456000E-06		6.310141337000E-07		2.057783000000E+03		7.302360000000E+02		2.343673000000E+03		7.302360000000E+02
13		2		12		10		9		1		3		1			1.122296834000E-07		4.906397553000E-08		2.057783000000E+03		7.302360000000E+02		2.610369000000E+03		1.217060000000E+02
13		2		12		10		10		0		3		1			4.540258210000E-09		2.774145955000E-08		2.057783000000E+03		7.302360000000E+02		2.909347000000E+03		1.217060000000E+02
13		2		12		11		1		11		3		5			6.687769362000E-02		1.515912270000E-02		2.057783000000E+03		7.302360000000E+02		1.332166000000E+03		1.825590000000E+03
13		2		12		11		2		10		3		5			1.701733320000E-01		2.330042934000E-02		2.057783000000E+03		7.302360000000E+02		1.534465000000E+03		1.825590000000E+03
13		2		12		11		4		8		3		3			3.476340665000E-02		1.910943697000E-01		2.057783000000E+03		7.302360000000E+02		1.865093000000E+03		7.302360000000E+02
13		2		12		11		5		7		3		3			9.749338660000E-03		1.288705221000E-02		2.057783000000E+03		7.302360000000E+02		2.014030000000E+03		7.302360000000E+02
13		2		12		11		6		6		3		1			8.572207560000E-04		4.351580496000E-03		2.057783000000E+03		7.302360000000E+02		2.181184000000E+03		1.217060000000E+02
13		2		12		11		6		6		3		3			1.266221042000E-03		6.773360781000E-04		2.057783000000E+03		7.302360000000E+02		2.181184000000E+03		7.302360000000E+02
13		2		12		11		7		5		3		1			2.254005783000E-05		1.216262010000E-05		2.057783000000E+03		7.302360000000E+02		2.379900000000E+03		1.217060000000E+02
13		2		12		11		7		5		3		3			3.375378048000E-05		8.798218793000E-06		2.057783000000E+03		7.302360000000E+02		2.379900000000E+03		7.302360000000E+02
13		2		12		11		8		4		3		1			5.992974688000E-06		2.720611598000E-06		2.057783000000E+03		7.302360000000E+02		2.612446000000E+03		1.217060000000E+02
13		2		12		11		9		3		3		1			5.450989643000E-07		2.840984333000E-06		2.057783000000E+03		7.302360000000E+02		2.878154000000E+03		1.217060000000E+02
13		2		12		12		1		11		3		3			7.902335720000E-01		2.111838830000E+01		2.057783000000E+03		7.302360000000E+02		1.786779000000E+03		7.302360000000E+02
13		2		12		12		2		10		3		3			8.118909828000E-01		1.360255317000E+00		2.057783000000E+03		7.302360000000E+02		1.981367000000E+03		7.302360000000E+02
13		2		12		12		3		9		3		1			5.619486362000E-02		1.724990328000E-01		2.057783000000E+03		7.302360000000E+02		2.138537000000E+03		1.217060000000E+02
13		2		12		12		3		9		3		3			2.446507266000E-01		1.590250391000E-01		2.057783000000E+03		7.302360000000E+02		2.138537000000E+03		7.302360000000E+02
13		2		12		12		4		8		3		1			1.455254843000E-03		2.323702638000E-02		2.057783000000E+03		7.302360000000E+02		2.246228000000E+03		1.217060000000E+02
13		2		12		12		4		8		3		3			1.699490424000E-02		6.975853930000E-03		2.057783000000E+03		7.302360000000E+02		2.246228000000E+03		7.302360000000E+02
13		2		12		12		5		7		3		1			8.832367222000E-04		8.179683211000E-04		2.057783000000E+03		7.302360000000E+02		2.342291000000E+03		1.217060000000E+02
13		2		12		12		5		7		3		3			1.750072239000E-03		5.131445968000E-04		2.057783000000E+03		7.302360000000E+02		2.342291000000E+03		7.302360000000E+02
13		2		12		12		6		6		3		1			9.379071730000E-04		1.032897856000E-05		2.057783000000E+03		7.302360000000E+02		2.483865000000E+03		1.217060000000E+02
13		2		12		12		7		5		3		1			2.131254555000E-04		2.396670094000E-04		2.057783000000E+03		7.302360000000E+02		2.676293000000E+03		1.217060000000E+02
13		2		12		12		8		4		3		1			1.434223377000E-05		8.647572042000E-05		2.057783000000E+03		7.302360000000E+02		2.906644000000E+03		1.217060000000E+02
13		2		12		13		1		13		3		3			3.533401880000E-01		4.510629058000E+00		2.057783000000E+03		7.302360000000E+02		1.815824000000E+03		7.302360000000E+02
13		2		12		13		2		12		3		3			0.000000000000E+00		0.000000000000E+00		2.057783000000E+03		7.302360000000E+02		2.057783000000E+03		7.302360000000E+02
13		2		12		13		3		11		3		1			3.605401436000E-02		1.266183655000E+00		2.057783000000E+03		7.302360000000E+02		2.273615000000E+03		1.217060000000E+02
13		2		12		13		3		11		3		3			7.631669584000E-01		2.829334869000E-01		2.057783000000E+03		7.302360000000E+02		2.273615000000E+03		7.302360000000E+02
13		2		12		13		4		10		3		1			2.106006667000E-02		1.145532510000E-03		2.057783000000E+03		7.302360000000E+02		2.462683000000E+03		1.217060000000E+02
13		2		12		13		5		9		3		1			3.646798467000E-02		2.298642372000E-02		2.057783000000E+03		7.302360000000E+02		2.632286000000E+03		1.217060000000E+02
13		2		12		13		6		8		3		1			4.868039272000E-03		1.629603842000E-02		2.057783000000E+03		7.302360000000E+02		2.803302000000E+03		1.217060000000E+02
13		2		12		13		7		7		3		1			1.188638997000E-04		1.076484637000E-03		2.057783000000E+03		7.302360000000E+02		2.998104000000E+03		1.217060000000E+02
13		2		12		14		0		14		3		3			9.200839977000E-01		7.852664482000E-01		2.057783000000E+03		7.302360000000E+02		2.085484000000E+03		7.302360000000E+02
13		2		12		14		1		13		3		1			1.035621564000E-01		9.000470063000E-02		2.057783000000E+03		7.302360000000E+02		2.347260000000E+03		1.217060000000E+02
13		2		12		14		1		13		3		3			5.903551072000E-01		1.703606116000E-01		2.057783000000E+03		7.302360000000E+02		2.347260000000E+03		7.302360000000E+02
13		2		12		14		2		12		3		1			3.221979243000E+00		7.867941405000E-01		2.057783000000E+03		7.302360000000E+02		2.582789000000E+03		1.217060000000E+02
13		2		12		14		3		11		3		1			3.411976304000E-01		1.025259762000E+00		2.057783000000E+03		7.302360000000E+02		2.787422000000E+03		1.217060000000E+02
13		2		12		14		4		10		3		1			1.321466427000E-02		9.610340101000E-02		2.057783000000E+03		7.302360000000E+02		2.946481000000E+03		1.217060000000E+02
13		2		12		15		1		15		3		1			2.627867513000E-02		1.566691907000E-02		2.057783000000E+03		7.302360000000E+02		2.373699000000E+03		1.217060000000E+02
13		2		12		15		1		15		3		3			3.669308640000E-02		9.747191938000E-03		2.057783000000E+03		7.302360000000E+02		2.373699000000E+03		7.302360000000E+02
13		2		12		15		2		14		3		1			6.747981275000E+00		5.878012613000E+00		2.057783000000E+03		7.302360000000E+02		2.655302000000E+03		1.217060000000E+02
13		2		12		15		3		13		3		1			6.554447523000E-02		4.038661655000E-01		2.057783000000E+03		7.302360000000E+02		2.911067000000E+03		1.217060000000E+02
13		2		12		16		0		16		3		1			8.334923815000E-02		9.825207634000E-02		2.057783000000E+03		7.302360000000E+02		2.680468000000E+03		1.217060000000E+02
13		2		12		16		1		15		3		1			1.310129030000E-01		1.110293141000E+00		2.057783000000E+03		7.302360000000E+02		2.981879000000E+03		1.217060000000E+02
13		3		11		0		0		0		3		7			6.064299506000E-09		1.250527325000E-09		2.273615000000E+03		7.302360000000E+02		0.000000000000E+00		3.407768000000E+03
13		3		11		1		1		1		3		7			2.853300159000E-08		5.334578879000E-09		2.273615000000E+03		7.302360000000E+02		3.715800000000E+01		3.407768000000E+03
13		3		11		2		0		2		3		7			1.723518990000E-07		2.965315959000E-08		2.273615000000E+03		7.302360000000E+02		7.013300000000E+01		3.407768000000E+03
13		3		11		2		1		1		3		7			1.382286139000E-07		2.237355813000E-08		2.273615000000E+03		7.302360000000E+02		9.524500000000E+01		3.407768000000E+03
13		3		11		2		2		0		3		7			8.897308032000E-08		1.307459923000E-08		2.273615000000E+03		7.302360000000E+02		1.365880000000E+02		3.407768000000E+03
13		3		11		3		1		3		3		7			9.301271349000E-07		1.349085592000E-07		2.273615000000E+03		7.302360000000E+02		1.423310000000E+02		3.407768000000E+03
13		3		11		3		2		2		3		7			4.496487986000E-07		5.664806006000E-08		2.273615000000E+03		7.302360000000E+02		2.067200000000E+02		3.407768000000E+03
13		3		11		3		3		1		3		7			1.068734802000E-07		1.143379201000E-08		2.273615000000E+03		7.302360000000E+02		2.873400000000E+02		3.407768000000E+03
13		3		11		4		0		4		3		7			3.002588952000E-06		3.661165481000E-07		2.273615000000E+03		7.302360000000E+02		2.223100000000E+02		3.407768000000E+03
13		3		11		4		1		3		3		7			2.497096411000E-06		2.730943850000E-07		2.273615000000E+03		7.302360000000E+02		2.760990000000E+02		3.407768000000E+03
13		3		11		4		2		2		3		7			2.041332714000E-06		2.064698471000E-07		2.273615000000E+03		7.302360000000E+02		3.165790000000E+02		3.407768000000E+03
13		3		11		4		3		1		3		7			5.272030460000E-07		4.695755013000E-08		2.273615000000E+03		7.302360000000E+02		3.859200000000E+02		3.407768000000E+03
13		3		11		5		1		5		3		7			1.766460016000E-05		1.752042778000E-06		2.273615000000E+03		7.302360000000E+02		3.269710000000E+02		3.407768000000E+03
13		3		11		5		2		4		3		7			2.727480605000E-06		2.300098751000E-07		2.273615000000E+03		7.302360000000E+02		4.171190000000E+02		3.407768000000E+03
13		3		11		7		6		2		3		5			1.906736016000E-04		1.315585836000E-04		2.273615000000E+03		7.302360000000E+02		1.246767000000E+03		1.825590000000E+03
13		3		11		7		7		1		3		5			1.384668409000E-05		4.217264343000E-06		2.273615000000E+03		7.302360000000E+02		1.451092000000E+03		1.825590000000E+03
13		3		11		8		4		4		3		5			2.419586090000E-02		3.042223171000E-02		2.273615000000E+03		7.302360000000E+02		1.141911000000E+03		1.825590000000E+03
13		3		11		8		5		3		3		5			5.990401020000E-03		3.657866410000E-03		2.273615000000E+03		7.302360000000E+02		1.272246000000E+03		1.825590000000E+03
13		3		11		8		6		2		3		5			6.967204125000E-04		2.186124702000E-04		2.273615000000E+03		7.302360000000E+02		1.442095000000E+03		1.825590000000E+03
13		3		11		8		7		1		3		5			5.044705735000E-05		8.826512395000E-06		2.273615000000E+03		7.302360000000E+02		1.645533000000E+03		1.825590000000E+03
13		3		11		9		3		7		3		5			1.461552809000E-01		1.126675470000E-01		2.273615000000E+03		7.302360000000E+02		1.224951000000E+03		1.825590000000E+03
13		3		11		9		4		6		3		5			1.938337821000E-02		8.379838116000E-03		2.273615000000E+03		7.302360000000E+02		1.353279000000E+03		1.825590000000E+03
13		3		11		9		5		5		3		5			1.579673683000E-02		4.203894175000E-03		2.273615000000E+03		7.302360000000E+02		1.493585000000E+03		1.825590000000E+03
13		3		11		9		6		4		3		5			8.947926652000E-04		1.500680579000E-04		2.273615000000E+03		7.302360000000E+02		1.662719000000E+03		1.825590000000E+03
13		3		11		9		8		2		3		3			1.499460780000E-05		6.414510801000E-05		2.273615000000E+03		7.302360000000E+02		2.100067000000E+03		7.302360000000E+02
13		3		11		9		9		1		3		1			1.852081755000E-06		6.551744871000E-06		2.273615000000E+03		7.302360000000E+02		2.367500000000E+03		1.217060000000E+02
13		3		11		9		9		1		3		3			9.333440585000E-07		5.701849355000E-07		2.273615000000E+03		7.302360000000E+02		2.367500000000E+03		7.302360000000E+02
13		3		11		10		0		10		3		5			9.389805549000E-01		1.392637383000E+00		2.273615000000E+03		7.302360000000E+02		1.118159000000E+03		1.825590000000E+03
13		3		11		10		1		9		3		5			3.640925462000E-01		1.959580819000E-01		2.273615000000E+03		7.302360000000E+02		1.300259000000E+03		1.825590000000E+03
13		3		11		10		2		8		3		5			3.520760942000E+00		1.071126908000E+00		2.273615000000E+03		7.302360000000E+02		1.451429000000E+03		1.825590000000E+03
13		3		11		10		3		7		3		5			2.063226110000E-01		4.552692929000E-02		2.273615000000E+03		7.302360000000E+02		1.557545000000E+03		1.825590000000E+03
13		3		11		10		4		6		3		5			3.046461413000E-02		5.438729554000E-03		2.273615000000E+03		7.302360000000E+02		1.637483000000E+03		1.825590000000E+03
13		3		11		10		5		5		3		5			4.247178014000E-03		5.844185273000E-04		2.273615000000E+03		7.302360000000E+02		1.748051000000E+03		1.825590000000E+03
13		3		11		10		7		3		3		3			4.796030560000E-04		1.828583702000E-03		2.273615000000E+03		7.302360000000E+02		2.109692000000E+03		7.302360000000E+02
